product_id,order,isPrimary,alt,url
10250,6,false,10250.0,https://drive.google.com/uc?export=view&id=1_8zaJq9oGFx6Xnf4tpZMlpK5NK9FpQbn
10250,7,false,10250.0,https://drive.google.com/uc?export=view&id=1MC92XP8_19tze7celYGqA2s1cRDO29Qu
10250,8,false,10250.0,https://drive.google.com/uc?export=view&id=185OBDqPJ-DEQP9Bl9LAN2Sq0VHm73HgX
10250,9,false,10250.0,https://drive.google.com/uc?export=view&id=1p8Y0Z-G4JXlPoWei-TmkRvoc471BY_4n
10251,1,true,10251.0,https://drive.google.com/uc?export=view&id=1L531js-C0IBr4EqkNrrJKfkmUrhTRlqq
10251,2,false,10251.0,https://drive.google.com/uc?export=view&id=1SlZTnsWCs8xl-Kk_G0bkVDfIaKUBFv8M
10251,3,false,10251.0,https://drive.google.com/uc?export=view&id=1NCtPwMl42RXVSUr-8BCc-Aw6sluf9PQ-
10251,4,false,10251.0,https://drive.google.com/uc?export=view&id=1Fb9BgSRnpDZSwsS94QN430Fi0o4gI7lr
10251,5,false,10251.0,https://drive.google.com/uc?export=view&id=1Zm7DOm3fW4A5eBlH2bKodV6bTAAZdC5D
10252,1,true,10252.0,https://drive.google.com/uc?export=view&id=14Rlvb1K0KqUpgPhEs-yO9zvYBPcgrmU2
10252,2,false,10252.0,https://drive.google.com/uc?export=view&id=1AFfX4o38NVXSX0cpZfJ7AATR04wr-lBo
10252,3,false,10252.0,https://drive.google.com/uc?export=view&id=1c3i6oZDWBoPuMHdFyC0EjOEnE4fJ2TFT
10252,4,false,10252.0,https://drive.google.com/uc?export=view&id=1mA27qyOi_3HZFVKJRKW-LHcr-4i4mzqQ
10252,5,false,10252.0,https://drive.google.com/uc?export=view&id=1y3BbFLZIfBZWzwtCGJfL9W5fZEwi0wIw
10253,1,true,10253.0,https://drive.google.com/uc?export=view&id=1dISqXHcs8jWHLX2V-y_9yRigVbwqrsf_
10253,2,false,10253.0,https://drive.google.com/uc?export=view&id=1w_MvUj68Gxiq2NgCytUT_K1nWNVFUGTM
10253,3,false,10253.0,https://drive.google.com/uc?export=view&id=1Pm67ub7rtKsK_e6x-4_fO5Jvfl0Io1KA
10253,4,false,10253.0,https://drive.google.com/uc?export=view&id=1OU_rhEXXMqW_6Rdr_HODywgpz3OJo8wE
10253,5,false,10253.0,https://drive.google.com/uc?export=view&id=1EYNBm046-oQfTAag8GyY6yH1YX-8rcKW
10254,1,true,10254.0,https://drive.google.com/uc?export=view&id=1hYDgSWr5yxFY_6vYXT6TSULRXHf8zYeu
10254,2,false,10254.0,https://drive.google.com/uc?export=view&id=1IBblOJe5tqA-KEWw-ICdscn9kZApNuJC
10254,3,false,10254.0,https://drive.google.com/uc?export=view&id=1-FpNWkss1WIb25yS_K_O2YZ0m9t4GK3U
10254,4,false,10254.0,https://drive.google.com/uc?export=view&id=1o7mg83sCxpCglnxa3zfCrEwSlO5QBu21
10254,5,false,10254.0,https://drive.google.com/uc?export=view&id=1OR30vqBxcTv3JC_WWjNsKvR9OhScmoAh
10255,1,true,10255.0,https://drive.google.com/uc?export=view&id=1i6v01DuQe0_jU0exZItraBPFoQkoYJYh
10255,2,false,10255.0,https://drive.google.com/uc?export=view&id=18Z09pu9tZI4RFdAFBsO2lisgMgnBaGZQ
10255,3,false,10255.0,https://drive.google.com/uc?export=view&id=1kxBWr2EAlZe2n7Oook5foTRY4xVfn2KL
10255,4,false,10255.0,https://drive.google.com/uc?export=view&id=1OTU8MQ3HBtYV7ROMEIgz85UQJnKV5LWh
10255,5,false,10255.0,https://drive.google.com/uc?export=view&id=1wgt36Esia9swsTs9Ka2JfyJNaWB7_e5f
10257,1,true,10257.0,https://drive.google.com/uc?export=view&id=1HkdBW1FrFdirppu_UI-_XCkvY6ktWDSz
10257,2,false,10257.0,https://drive.google.com/uc?export=view&id=1OmItWcrWp5si7Vvrrhioo01tiD28S3rR
10257,3,false,10257.0,https://drive.google.com/uc?export=view&id=15nIz6AEIQzW8epL3FwkEQ_kmsxu3HDdR
10257,4,false,10257.0,https://drive.google.com/uc?export=view&id=1uC8fMAUcZeevis9sdPHwnO8GPNQ_CrzI
10257,5,false,10257.0,https://drive.google.com/uc?export=view&id=1avxa0_PwWhHfK2s0MtxlbIC8Wq3CsWeZ
10258,1,true,10258.0,https://drive.google.com/uc?export=view&id=1E9pCqXix7ECJeb8XhxFtidfbIiS7qi1X
10258,2,false,10258.0,https://drive.google.com/uc?export=view&id=1GiArYsVljBeBJi_gwuWMuZyrcCpGKPMK
10258,3,false,10258.0,https://drive.google.com/uc?export=view&id=1d7cgeFN5EcXgS1MDrCEFZysjnR6bdL7K
10258,4,false,10258.0,https://drive.google.com/uc?export=view&id=1aCTZ472MIfSyqHXpM5umUi19eP2s4lBo
10259,1,true,10259.0,https://drive.google.com/uc?export=view&id=1ZubifOciWq8WAAX0aQ4lQ55cEXAIuyZW
10259,2,false,10259.0,https://drive.google.com/uc?export=view&id=14Am3O-l2no0aErGX6F68xmC7rczNC6qT
10259,3,false,10259.0,https://drive.google.com/uc?export=view&id=1_NnnXi-bF7Zjho9TJoMK5AJg90m5t4CF
10259,4,false,10259.0,https://drive.google.com/uc?export=view&id=1fL_oZtLdYnjbgeuFDu1oyq2SXB1i_tpK
10259,5,false,10259.0,https://drive.google.com/uc?export=view&id=1gacxfGUoc5P6Pz0Xy-a1VO6CPXgtaWrV
10260,1,true,10260.0,https://drive.google.com/uc?export=view&id=11mXZ6yBPEjdYCB8NYSnDIju2NhVDdItc
10260,2,false,10260.0,https://drive.google.com/uc?export=view&id=1HKouM7_VDp48J0oRu5BdlczPoP_VAY91
10260,3,false,10260.0,https://drive.google.com/uc?export=view&id=1MysbabhTbQrI6f9lFhNpCIupFjqpNRn3
10260,4,false,10260.0,https://drive.google.com/uc?export=view&id=1fr83DOceCmfyR-lzkj7Py0YFCw_MJTZ0
10260,5,false,10260.0,https://drive.google.com/uc?export=view&id=1L7Yx92HR1BPeeT-Och54zgrnn5-h-YM4
10261,1,true,10261.0,https://drive.google.com/uc?export=view&id=1BbfhekuW5nn1NykPBjJ6KFyCSRkINdtw
10261,2,false,10261.0,https://drive.google.com/uc?export=view&id=1Y7TZJ41rpkueugbpaWTvRH1bOdexUUCY
10261,3,false,10261.0,https://drive.google.com/uc?export=view&id=1N9QMtQIAOHD9B6vqcoW1G_1w4nv8PPM-
10261,4,false,10261.0,https://drive.google.com/uc?export=view&id=1oO10V7Gi4jYxFcVb2lRG9ua2wM0bsXRY
10261,5,false,10261.0,https://drive.google.com/uc?export=view&id=17wU_8l0OwDF6M403-6DytzwbOvdJEU3U
10262,1,true,10262.0,https://drive.google.com/uc?export=view&id=10po1iLTN7H88Qbq5yUskUIR9vdotMT_k
10262,2,false,10262.0,https://drive.google.com/uc?export=view&id=1NC4OXxDHkPwk3I4uiG3Ds997uipWp3lp
10262,3,false,10262.0,https://drive.google.com/uc?export=view&id=1dVcrSy1onasmd9kgz_XMhNRvPMJ4-Frk
